// 12/12/2022 15:52:09;;;;;;
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1;;;;;;
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency;;;;;;
2022-12-12T16:26:38.0008280+01:00;AD3830770CCDD0AD383003B3;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:38.0144030+01:00;AD3830770CCDD0AD38300326;;1;-70;865,7;169.254.1.1
2022-12-12T16:26:38.0241610+01:00;AD3830770CCDD0AD383002D8;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:38.0817830+01:00;AD3830770CCDD0AD383001C6;;2;-76,5;865,7;169.254.1.1
2022-12-12T16:26:38.2575380+01:00;AD3830770CCDD0AD38300399;;3;-72,5;865,7;169.254.1.1
2022-12-12T16:26:38.2705450+01:00;AD3830770CCDD0AD383002E7;;3;-73,5;865,7;169.254.1.1
2022-12-12T16:26:38.3496930+01:00;AD3830770CCDD0AD38300455;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:38.3628410+01:00;AD3830770CCDD0AD383001E7;;1;-76,5;865,7;169.254.1.1
2022-12-12T16:26:38.4159200+01:00;AD3830770CCDD0AD383001D5;;2;-75;865,7;169.254.1.1
2022-12-12T16:26:38.4578400+01:00;AD3830770CCDD0AD3830021C;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:38.4726650+01:00;AD3830770CCDD0AD38300343;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:38.5146980+01:00;AD3830770CCDD0AD38300372;;4;-77;865,7;169.254.1.1
2022-12-12T16:26:38.5654460+01:00;AD3830770CCDD0AD3830033A;;1;-74;865,7;169.254.1.1
2022-12-12T16:26:38.5785960+01:00;AD3830770CCDD0AD383001E7;;1;-76,5;865,7;169.254.1.1
2022-12-12T16:26:38.6190800+01:00;AD3830770CCDD0AD383001D7;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:38.7129740+01:00;AD3830770CCDD0AD383002DA;;1;-69;865,7;169.254.1.1
2022-12-12T16:26:38.7385180+01:00;AD3830770CCDD0AD3830021D;;1;-75,5;865,7;169.254.1.1
2022-12-12T16:26:38.7482580+01:00;AD3830770CCDD0AD383003F7;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:38.7577920+01:00;AD3830770CCDD0AD383002B9;;1;-75,5;865,7;169.254.1.1
2022-12-12T16:26:38.7732510+01:00;AD3830770CCDD0AD383002B9;;2;-70,5;865,7;169.254.1.1
2022-12-12T16:26:38.7747660+01:00;AD3830770CCDD0AD3830027F;;2;-71;865,7;169.254.1.1
2022-12-12T16:26:38.7900310+01:00;AD3830770CCDD0AD3830026D;;2;-76,5;865,7;169.254.1.1
2022-12-12T16:26:38.8868030+01:00;AD3830770CCDD0AD38300280;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:38.9345660+01:00;AD3830770CCDD0AD383001D6;;1;-77;865,7;169.254.1.1
2022-12-12T16:26:38.9513770+01:00;AD3830770CCDD0AD38300307;;1;-76,5;865,7;169.254.1.1
2022-12-12T16:26:38.9858530+01:00;AD3830770CCDD0AD383001C6;;2;-76;865,7;169.254.1.1
2022-12-12T16:26:39.0024640+01:00;AD3830770CCDD0AD3830021B;;2;-72,5;865,7;169.254.1.1
2022-12-12T16:26:39.0138210+01:00;AD3830770CCDD0AD38300342;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:39.1132150+01:00;AD3830770CCDD0AD38300301;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:39.1299750+01:00;AD3830770CCDD0AD38300342;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:39.1747700+01:00;AD3830770CCDD0AD383002DB;;2;-76;865,7;169.254.1.1
2022-12-12T16:26:39.1860480+01:00;AD3830770CCDD0AD38300443;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:39.2012360+01:00;AD3830770CCDD0AD383002AA;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:39.3156100+01:00;AD3830770CCDD0AD3830027B;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:39.3252450+01:00;AD3830770CCDD0AD383002F1;;1;-77,5;865,7;169.254.1.1
2022-12-12T16:26:39.3610110+01:00;AD3830770CCDD0AD383002AA;;2;-75;865,7;169.254.1.1
2022-12-12T16:26:39.3708950+01:00;AD3830770CCDD0AD38300475;;2;-76;865,7;169.254.1.1
2022-12-12T16:26:39.3776740+01:00;AD3830770CCDD0AD3830027D;;2;-75,5;865,7;169.254.1.1
2022-12-12T16:26:39.4074320+01:00;AD3830770CCDD0AD383004A9;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:39.4275880+01:00;AD3830770CCDD0AD383001EE;;3;-77;865,7;169.254.1.1
2022-12-12T16:26:39.4781350+01:00;AD3830770CCDD0AD3830043F;;1;-71;865,7;169.254.1.1
2022-12-12T16:26:39.4793210+01:00;AD3830770CCDD0AD383003ED;;1;-70;865,7;169.254.1.1
2022-12-12T16:26:39.5086840+01:00;AD3830770CCDD0AD3830040B;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:39.5252170+01:00;AD3830770CCDD0AD383001DD;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:39.5540090+01:00;AD3830770CCDD0AD38300403;;2;-71;865,7;169.254.1.1
2022-12-12T16:26:39.5934500+01:00;AD3830770CCDD0AD38300476;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:39.6056730+01:00;AD3830770CCDD0AD3830032E;;2;-75;865,7;169.254.1.1
2022-12-12T16:26:39.6152230+01:00;AD3830770CCDD0AD38300494;;2;-71;865,7;169.254.1.1
2022-12-12T16:26:39.6320400+01:00;AD3830770CCDD0AD38300309;;3;-69,5;865,7;169.254.1.1
2022-12-12T16:26:39.7040610+01:00;AD3830770CCDD0AD38300437;;1;-71;865,7;169.254.1.1
2022-12-12T16:26:39.7067430+01:00;AD3830770CCDD0AD3830021B;;1;-72;865,7;169.254.1.1
